row	column	cor	p	group	DiffExp
365	CytolyticScore	SPANXA1	-3.640728e-01	1.656581e-01	ASPS	0
366	T.cells_CD8	SPANXA2	-3.640728e-01	1.656581e-01	ASPS	0
367	CytolyticScore	SPANXA2	-3.640728e-01	1.656581e-01	ASPS	0
368	T.cells_CD8	SPANXB1	-2.147502e-01	4.244613e-01	ASPS	0
369	CytolyticScore	SPANXB1	 2.045240e-02	9.400711e-01	ASPS	0
370	T.cells_CD8	SPANXC	 9.203580e-02	7.346091e-01	ASPS	0
371	CytolyticScore	SPANXC	 9.714890e-02	7.204017e-01	ASPS	0
372	T.cells_CD8	SPANXD	NA	NA	ASPS	0
373	CytolyticScore	SPANXD	NA	NA	ASPS	0
374	T.cells_CD8	SPANXN1	-2.709943e-01	3.100066e-01	ASPS	0
375	CytolyticScore	SPANXN1	-5.368755e-02	8.434587e-01	ASPS	0
376	T.cells_CD8	SPANXN2	 1.400280e-01	6.049904e-01	ASPS	0
377	CytolyticScore	SPANXN2	 2.800560e-02	9.179990e-01	ASPS	0
378	T.cells_CD8	SPANXN3	-2.145596e-02	9.371358e-01	ASPS	0
379	CytolyticScore	SPANXN3	-7.509585e-02	7.822356e-01	ASPS	0
380	T.cells_CD8	SPANXN4	NA	NA	ASPS	0
381	CytolyticScore	SPANXN4	NA	NA	ASPS	0
382	T.cells_CD8	SPANXN5	NA	NA	ASPS	0
383	CytolyticScore	SPANXN5	NA	NA	ASPS	0
384	T.cells_CD8	SPATA19	 4.562530e-02	8.667538e-01	ASPS	0
385	CytolyticScore	SPATA19	-6.759303e-02	8.035745e-01	ASPS	0
386	T.cells_CD8	SPEF2	 1.205882e-01	6.564245e-01	ASPS	0
387	CytolyticScore	SPEF2	 2.352941e-02	9.310736e-01	ASPS	0
388	T.cells_CD8	SPO11	NA	NA	ASPS	0
389	CytolyticScore	SPO11	NA	NA	ASPS	0
390	T.cells_CD8	SSX1	 5.177418e-02	8.489769e-01	ASPS	0
391	CytolyticScore	SSX1	 1.596371e-01	5.548162e-01	ASPS	0
392	T.cells_CD8	SSX2	-1.840716e-01	4.949683e-01	ASPS	0
393	CytolyticScore	SSX2	-1.406102e-01	6.034750e-01	ASPS	0
394	T.cells_CD8	SSX2B	NA	NA	ASPS	0
395	CytolyticScore	SSX2B	NA	NA	ASPS	0
396	T.cells_CD8	SSX3	 8.401681e-02	7.570527e-01	ASPS	0
397	CytolyticScore	SSX3	 1.400280e-01	6.049904e-01	ASPS	0
398	T.cells_CD8	SSX4	-3.640728e-01	1.656581e-01	ASPS	0
399	CytolyticScore	SSX4	-3.640728e-01	1.656581e-01	ASPS	0
400	T.cells_CD8	SSX4B	 2.376307e-01	3.755040e-01	ASPS	0
401	CytolyticScore	SSX4B	 2.839977e-01	2.864288e-01	ASPS	0
402	T.cells_CD8	SSX5	 1.610626e-01	5.512404e-01	ASPS	0
403	CytolyticScore	SSX5	 1.278275e-01	6.370859e-01	ASPS	0
404	T.cells_CD8	SSX6	 3.110195e-01	2.409852e-01	ASPS	0
405	CytolyticScore	SSX6	 4.256883e-01	1.001887e-01	ASPS	0
406	T.cells_CD8	SSX7	-5.880065e-02	8.287465e-01	ASPS	0
407	CytolyticScore	SSX7	-5.880065e-02	8.287465e-01	ASPS	0
408	T.cells_CD8	SSX9	NA	NA	ASPS	0
409	CytolyticScore	SSX9	NA	NA	ASPS	0
410	T.cells_CD8	SYCE1	 2.958058e-01	2.659791e-01	ASPS	0
411	CytolyticScore	SYCE1	 4.311995e-01	9.540190e-02	ASPS	0
412	T.cells_CD8	SYCP1	 8.401681e-02	7.570527e-01	ASPS	0
413	CytolyticScore	SYCP1	 1.400280e-01	6.049904e-01	ASPS	0
414	T.cells_CD8	TAF7L	 8.235294e-02	7.617331e-01	ASPS	0
415	CytolyticScore	TAF7L	 2.088235e-01	4.376585e-01	ASPS	0
416	T.cells_CD8	TDRD1	-1.061952e-01	6.954770e-01	ASPS	0
417	CytolyticScore	TDRD1	 3.834825e-02	8.878693e-01	ASPS	0
418	T.cells_CD8	TDRD6	-7.647059e-02	7.783410e-01	ASPS	0
419	CytolyticScore	TDRD6	-1.088235e-01	6.882883e-01	ASPS	0
420	T.cells_CD8	TEKT5	-3.529412e-02	8.967532e-01	ASPS	0
421	CytolyticScore	TEKT5	-5.882353e-03	9.827505e-01	ASPS	0
422	T.cells_CD8	TEX101	 4.925922e-01	5.256263e-02	ASPS	0
423	CytolyticScore	TEX101	 4.328840e-01	9.397181e-02	ASPS	0
424	T.cells_CD8	TEX14	 2.058824e-02	9.396737e-01	ASPS	0
425	CytolyticScore	TEX14	 1.882353e-01	4.850866e-01	ASPS	0
426	T.cells_CD8	TEX15	 3.193771e-01	2.279032e-01	ASPS	0
427	CytolyticScore	TEX15	 2.433349e-01	3.638031e-01	ASPS	0
428	T.cells_CD8	TFDP3	NA	NA	ASPS	0
429	CytolyticScore	TFDP3	NA	NA	ASPS	0
430	T.cells_CD8	THEG	 3.370659e-01	2.017243e-01	ASPS	0
431	CytolyticScore	THEG	 2.884507e-01	2.786093e-01	ASPS	0
432	T.cells_CD8	TMEFF1	 3.617647e-01	1.685588e-01	ASPS	0
433	CytolyticScore	TMEFF1	 2.117647e-01	4.310832e-01	ASPS	0
434	T.cells_CD8	TMEFF2	-1.441176e-01	5.943783e-01	ASPS	0
435	CytolyticScore	TMEFF2	-2.352941e-01	3.803558e-01	ASPS	0
436	T.cells_CD8	TMEM108	 1.441176e-01	5.943783e-01	ASPS	0
437	CytolyticScore	TMEM108	 2.147059e-01	4.245592e-01	ASPS	0
438	T.cells_CD8	TMPRSS12	-2.800560e-02	9.179990e-01	ASPS	0
439	CytolyticScore	TMPRSS12	 2.520504e-01	3.463224e-01	ASPS	0
440	T.cells_CD8	TPPP2	-1.382353e-01	6.096659e-01	ASPS	0
441	CytolyticScore	TPPP2	-1.882353e-01	4.850866e-01	ASPS	0
442	T.cells_CD8	TPTE	 2.520504e-01	3.463224e-01	ASPS	0
443	CytolyticScore	TPTE	 8.401681e-02	7.570527e-01	ASPS	0
444	T.cells_CD8	TSGA10	-2.764706e-01	2.999421e-01	ASPS	0
445	CytolyticScore	TSGA10	-2.558824e-01	3.387899e-01	ASPS	0
446	T.cells_CD8	TSPY1	NA	NA	ASPS	0
447	CytolyticScore	TSPY1	NA	NA	ASPS	0
448	T.cells_CD8	TSPY2	-2.800560e-02	9.179990e-01	ASPS	0
449	CytolyticScore	TSPY2	 2.520504e-01	3.463224e-01	ASPS	0
450	T.cells_CD8	TSPY3	NA	NA	ASPS	0
451	CytolyticScore	TSPY3	NA	NA	ASPS	0
452	T.cells_CD8	TSSK6	-2.558824e-01	3.387899e-01	ASPS	0
453	CytolyticScore	TSSK6	-4.176471e-01	1.074741e-01	ASPS	0
454	T.cells_CD8	TTK	 2.882353e-01	2.789845e-01	ASPS	0
455	CytolyticScore	TTK	 1.441176e-01	5.943783e-01	ASPS	0
456	T.cells_CD8	TULP2	 7.549804e-03	9.778618e-01	ASPS	0
457	CytolyticScore	TULP2	 8.153789e-02	7.640286e-01	ASPS	0
458	T.cells_CD8	VENTXP1	 8.629030e-03	9.746981e-01	ASPS	0
459	CytolyticScore	VENTXP1	 8.629030e-03	9.746981e-01	ASPS	0
460	T.cells_CD8	XAGE1A	NA	NA	ASPS	0
461	CytolyticScore	XAGE1A	NA	NA	ASPS	0
462	T.cells_CD8	XAGE1B	 2.800560e-02	9.179990e-01	ASPS	0
463	CytolyticScore	XAGE1B	-2.800560e-02	9.179990e-01	ASPS	0
464	T.cells_CD8	XAGE1C	NA	NA	ASPS	0
465	CytolyticScore	XAGE1C	NA	NA	ASPS	0
466	T.cells_CD8	XAGE1D	NA	NA	ASPS	0
467	CytolyticScore	XAGE1D	NA	NA	ASPS	0
468	T.cells_CD8	XAGE1E	NA	NA	ASPS	0
469	CytolyticScore	XAGE1E	NA	NA	ASPS	0
470	T.cells_CD8	XAGE2	 2.800560e-02	9.179990e-01	ASPS	0
471	CytolyticScore	XAGE2	-2.800560e-02	9.179990e-01	ASPS	0
472	T.cells_CD8	XAGE3	 1.984677e-01	4.612121e-01	ASPS	0
473	CytolyticScore	XAGE3	 3.063306e-01	2.485259e-01	ASPS	0
474	T.cells_CD8	XAGE5	NA	NA	ASPS	0
475	CytolyticScore	XAGE5	NA	NA	ASPS	0
476	T.cells_CD8	ZNF165	-1.264706e-01	6.406944e-01	ASPS	0
477	CytolyticScore	ZNF165	-8.823529e-02	7.452221e-01	ASPS	0
478	T.cells_CD8	ZNF645	 1.419454e-01	6.000057e-01	ASPS	0
479	CytolyticScore	ZNF645	 3.109279e-01	2.411310e-01	ASPS	0
480	T.cells_CD8	CD99	 3.852941e-01	1.405442e-01	ASPS	0
481	CytolyticScore	CD99	 5.117647e-01	4.272345e-02	ASPS	0
482	T.cells_CD8	PHOX2B	NA	NA	ASPS	0
483	CytolyticScore	PHOX2B	NA	NA	ASPS	0
484	T.cells_CD8	CytolyticScore	 7.130241e-01	1.931341e-03	CCSK	NA
485	T.cells_CD8	ACRBP	 3.264706e-01	2.171595e-01	CCSK	0
486	CytolyticScore	ACRBP	 4.375375e-01	9.010055e-02	CCSK	0
487	T.cells_CD8	ACTL8	 2.890282e-01	2.776046e-01	CCSK	0
488	CytolyticScore	ACTL8	-6.923773e-03	9.796972e-01	CCSK	0
489	T.cells_CD8	ACVR1B	 5.882353e-02	8.286808e-01	CCSK	0
490	CytolyticScore	ACVR1B	 0.000000e+00	1.000000e+00	CCSK	0
491	T.cells_CD8	ADAM2	 1.400280e-01	6.049904e-01	CCSK	0
492	CytolyticScore	ADAM2	-2.160247e-01	4.216506e-01	CCSK	0
493	T.cells_CD8	ADAM29	-2.318348e-02	9.320847e-01	CCSK	0
494	CytolyticScore	ADAM29	 1.511528e-01	5.763025e-01	CCSK	0
495	T.cells_CD8	AKAP3	-7.058824e-02	7.950393e-01	CCSK	0
496	CytolyticScore	AKAP3	-6.482037e-03	9.809923e-01	CCSK	0
497	T.cells_CD8	AKAP4	-1.294355e-01	6.328196e-01	CCSK	0
498	CytolyticScore	AKAP4	-3.993666e-01	1.254042e-01	CCSK	0
499	T.cells_CD8	ANKRD30BP2	-8.401681e-02	7.570527e-01	CCSK	0
500	CytolyticScore	ANKRD30BP2	-2.160247e-01	4.216506e-01	CCSK	0
501	T.cells_CD8	ANKRD45	 2.264706e-01	3.989829e-01	CCSK	0
502	CytolyticScore	ANKRD45	 4.116094e-01	1.131834e-01	CCSK	0
503	T.cells_CD8	ARMC3	 9.210952e-03	9.729924e-01	CCSK	0
504	CytolyticScore	ARMC3	-1.353330e-01	6.172654e-01	CCSK	0
505	T.cells_CD8	ARX	 2.858866e-01	2.830959e-01	CCSK	0
506	CytolyticScore	ARX	 1.263589e-01	6.409919e-01	CCSK	0
507	T.cells_CD8	ATAD2	-4.294118e-01	9.693649e-02	CCSK	0
508	CytolyticScore	ATAD2	-4.602246e-01	7.284549e-02	CCSK	0
509	T.cells_CD8	ATIC	 1.647059e-01	5.421481e-01	CCSK	0
510	CytolyticScore	ATIC	 2.592815e-02	9.240648e-01	CCSK	0
511	T.cells_CD8	BAGE2	-4.731512e-02	8.618621e-01	CCSK	0
512	CytolyticScore	BAGE2	 6.517341e-02	8.104847e-01	CCSK	0
513	T.cells_CD8	BRDT	 1.149082e-01	6.717433e-01	CCSK	0
514	CytolyticScore	BRDT	-5.400082e-02	8.425558e-01	CCSK	0
515	T.cells_CD8	CABYR	-2.058824e-02	9.396737e-01	CCSK	0
516	CytolyticScore	CABYR	 4.213324e-02	8.768769e-01	CCSK	0
517	T.cells_CD8	CAGE1	 4.047095e-01	1.199637e-01	CCSK	0
518	CytolyticScore	CAGE1	-1.118975e-01	6.799127e-01	CCSK	0
519	T.cells_CD8	CALR3	 1.853550e-01	4.919122e-01	CCSK	0
520	CytolyticScore	CALR3	-1.523230e-01	5.733184e-01	CCSK	0
521	T.cells_CD8	CCDC110	 1.323529e-01	6.251064e-01	CCSK	0
522	CytolyticScore	CCDC110	 1.750150e-01	5.167868e-01	CCSK	0
523	T.cells_CD8	CCDC33	 5.701106e-01	2.112282e-02	CCSK	0
524	CytolyticScore	CCDC33	 5.803393e-01	1.842995e-02	CCSK	0
525	T.cells_CD8	CCDC36	 3.205882e-01	2.260454e-01	CCSK	0
526	CytolyticScore	CCDC36	 2.981737e-01	2.619888e-01	CCSK	0
527	T.cells_CD8	CCDC62	 1.235294e-01	6.485421e-01	CCSK	0
528	CytolyticScore	CCDC62	 1.944611e-02	9.430151e-01	CCSK	0
529	T.cells_CD8	CCDC83	 4.731512e-02	8.618621e-01	CCSK	0
530	CytolyticScore	CCDC83	-5.586292e-03	9.836186e-01	CCSK	0
531	T.cells_CD8	CEP290	 8.529412e-02	7.534651e-01	CCSK	0
532	CytolyticScore	CEP290	-9.723056e-02	7.201755e-01	CCSK	0
533	T.cells_CD8	CEP55	-6.117647e-01	1.178841e-02	CCSK	0
534	CytolyticScore	CEP55	-5.250450e-01	3.676653e-02	CCSK	0
535	T.cells_CD8	COX6B2	 4.129811e-02	8.793005e-01	CCSK	0
536	CytolyticScore	COX6B2	 1.950356e-02	9.428470e-01	CCSK	0
537	T.cells_CD8	CPXCR1	-5.608870e-02	8.365434e-01	CCSK	0
538	CytolyticScore	CPXCR1	-3.328055e-02	9.026167e-01	CCSK	0
539	T.cells_CD8	CR1	 7.058824e-01	2.245901e-03	CCSK	0
540	CytolyticScore	CR1	 3.889222e-01	1.365272e-01	CCSK	0
541	T.cells_CD8	CRISP2	 3.826312e-01	1.435433e-01	CCSK	0
542	CytolyticScore	CRISP2	 2.364331e-02	9.307407e-01	CCSK	0
543	T.cells_CD8	CSAG1	 1.926401e-01	4.747370e-01	CCSK	0
544	CytolyticScore	CSAG1	 2.830388e-01	2.881296e-01	CCSK	0
545	T.cells_CD8	CSAG2	 5.954031e-01	1.495777e-02	CCSK	0
546	CytolyticScore	CSAG2	 6.988915e-01	2.592820e-03	CCSK	0
547	T.cells_CD8	CT45A1	-8.401681e-02	7.570527e-01	CCSK	0
548	CytolyticScore	CT45A1	-2.160247e-01	4.216506e-01	CCSK	0
549	T.cells_CD8	CT45A2	-8.401681e-02	7.570527e-01	CCSK	0
550	CytolyticScore	CT45A2	-2.160247e-01	4.216506e-01	CCSK	0
551	T.cells_CD8	CT45A3	NA	NA	CCSK	0
552	CytolyticScore	CT45A3	NA	NA	CCSK	0
553	T.cells_CD8	CT45A5	-8.401681e-02	7.570527e-01	CCSK	0
554	CytolyticScore	CT45A5	-2.160247e-01	4.216506e-01	CCSK	0
555	T.cells_CD8	CT45A6	 2.249764e-01	4.021847e-01	CCSK	0
556	CytolyticScore	CT45A6	 1.155044e-01	6.701294e-01	CCSK	0
557	T.cells_CD8	CT47A1	NA	NA	CCSK	0
558	CytolyticScore	CT47A1	NA	NA	CCSK	0
559	T.cells_CD8	CT47A10	NA	NA	CCSK	0
560	CytolyticScore	CT47A10	NA	NA	CCSK	0
561	T.cells_CD8	CT47A11	NA	NA	CCSK	0
562	CytolyticScore	CT47A11	NA	NA	CCSK	0
563	T.cells_CD8	CT47A2	NA	NA	CCSK	0
564	CytolyticScore	CT47A2	NA	NA	CCSK	0
565	T.cells_CD8	CT47A3	NA	NA	CCSK	0
566	CytolyticScore	CT47A3	NA	NA	CCSK	0
567	T.cells_CD8	CT47A4	NA	NA	CCSK	0
568	CytolyticScore	CT47A4	NA	NA	CCSK	0
569	T.cells_CD8	CT47A5	NA	NA	CCSK	0
570	CytolyticScore	CT47A5	NA	NA	CCSK	0
571	T.cells_CD8	CT47A6	NA	NA	CCSK	0
572	CytolyticScore	CT47A6	NA	NA	CCSK	0
573	T.cells_CD8	CT47A7	NA	NA	CCSK	0
574	CytolyticScore	CT47A7	NA	NA	CCSK	0
575	T.cells_CD8	CT47A8	NA	NA	CCSK	0
576	CytolyticScore	CT47A8	NA	NA	CCSK	0
577	T.cells_CD8	CT47A9	NA	NA	CCSK	0
578	CytolyticScore	CT47A9	NA	NA	CCSK	0
579	T.cells_CD8	CT47B1	-2.520504e-01	3.463224e-01	CCSK	0
580	CytolyticScore	CT47B1	-2.160247e-01	4.216506e-01	CCSK	0
581	T.cells_CD8	CT55	 1.474933e-01	5.856764e-01	CCSK	0
582	CytolyticScore	CT55	 1.170214e-01	6.660296e-01	CCSK	0
583	T.cells_CD8	CT83	-1.423790e-01	5.988806e-01	CCSK	0
584	CytolyticScore	CT83	 1.331222e-01	6.230787e-01	CCSK	0
585	T.cells_CD8	CTAG1A	 2.275329e-01	3.967148e-01	CCSK	0
586	CytolyticScore	CTAG1A	 4.000397e-01	1.247095e-01	CCSK	0
587	T.cells_CD8	CTAG1B	NA	NA	CCSK	0
588	CytolyticScore	CTAG1B	NA	NA	CCSK	0
589	T.cells_CD8	CTAG2	 2.588709e-02	9.241847e-01	CCSK	0
590	CytolyticScore	CTAG2	 1.901746e-02	9.442694e-01	CCSK	0
591	T.cells_CD8	CTAGE1	 2.249842e-01	4.021680e-01	CCSK	0
592	CytolyticScore	CTAGE1	 3.610654e-01	1.694443e-01	CCSK	0
593	T.cells_CD8	CTAGE3P	-2.352941e-01	3.803558e-01	CCSK	0
594	CytolyticScore	CTAGE3P	-3.111378e-01	2.407968e-01	CCSK	0
595	T.cells_CD8	CTAGE5	-3.323529e-01	2.084998e-01	CCSK	0
596	CytolyticScore	CTAGE5	-2.301123e-01	3.912367e-01	CCSK	0
597	T.cells_CD8	CTCFL	 6.205939e-01	1.031262e-02	CCSK	0
598	CytolyticScore	CTCFL	 1.830285e-01	4.974587e-01	CCSK	0
599	T.cells_CD8	CTNNA2	 1.979215e-01	4.624715e-01	CCSK	0
600	CytolyticScore	CTNNA2	-2.596415e-02	9.239596e-01	CCSK	0
601	T.cells_CD8	DCAF12	-2.882353e-01	2.789845e-01	CCSK	0
602	CytolyticScore	DCAF12	-3.370659e-01	2.017243e-01	CCSK	0
603	T.cells_CD8	DDX43	 1.091450e-01	6.874107e-01	CCSK	0
604	CytolyticScore	DDX43	 1.625297e-02	9.523614e-01	CCSK	0
605	T.cells_CD8	DDX53	-3.565120e-02	8.957139e-01	CCSK	0
606	CytolyticScore	DDX53	-2.178571e-01	4.176265e-01	CCSK	0
607	T.cells_CD8	DKKL1	-4.705882e-02	8.626037e-01	CCSK	0
608	CytolyticScore	DKKL1	-4.796708e-01	6.008095e-02	CCSK	0
609	T.cells_CD8	DMRT1	 3.346646e-01	2.051585e-01	CCSK	0
610	CytolyticScore	DMRT1	 8.458312e-02	7.554615e-01	CCSK	0
611	T.cells_CD8	DNAJB8	 1.208064e-01	6.558386e-01	CCSK	0
612	CytolyticScore	DNAJB8	 1.664027e-01	5.379362e-01	CCSK	0
613	T.cells_CD8	DPPA2	-3.622974e-01	1.678863e-01	CCSK	0
614	CytolyticScore	DPPA2	-6.495984e-01	6.459518e-03	CCSK	0
615	T.cells_CD8	DSCR8	-5.216284e-02	8.478555e-01	CCSK	0
616	CytolyticScore	DSCR8	 1.213480e-01	6.543849e-01	CCSK	0
617	T.cells_CD8	ELOVL4	-4.294118e-01	9.693649e-02	CCSK	0
618	CytolyticScore	ELOVL4	-3.954043e-01	1.295474e-01	CCSK	0
619	T.cells_CD8	EPPIN	-3.020161e-01	2.555924e-01	CCSK	0
620	CytolyticScore	EPPIN	-1.331222e-01	6.230787e-01	CCSK	0
621	T.cells_CD8	FAM133A	 4.091994e-01	1.155204e-01	CCSK	0
622	CytolyticScore	FAM133A	 1.680535e-01	5.338528e-01	CCSK	0
623	T.cells_CD8	FAM46D	 1.500000e-01	5.792486e-01	CCSK	0
624	CytolyticScore	FAM46D	 3.889222e-02	8.862883e-01	CCSK	0
625	T.cells_CD8	FATE1	 2.575424e-01	3.355560e-01	CCSK	0
626	CytolyticScore	FATE1	 2.692026e-01	3.133419e-01	CCSK	0
627	T.cells_CD8	FBXO39	 6.147059e-01	1.127947e-02	CCSK	0
628	CytolyticScore	FBXO39	 2.690045e-01	3.137118e-01	CCSK	0
629	T.cells_CD8	FMR1NB	-2.763285e-02	9.190870e-01	CCSK	0
630	CytolyticScore	FMR1NB	-2.875826e-01	2.801234e-01	CCSK	0
631	T.cells_CD8	FTHL17	NA	NA	CCSK	0
632	CytolyticScore	FTHL17	NA	NA	CCSK	0
633	T.cells_CD8	GAGE1	NA	NA	CCSK	0
634	CytolyticScore	GAGE1	NA	NA	CCSK	0
635	T.cells_CD8	GAGE12B	NA	NA	CCSK	0
636	CytolyticScore	GAGE12B	NA	NA	CCSK	0
637	T.cells_CD8	GAGE12C	NA	NA	CCSK	0
638	CytolyticScore	GAGE12C	NA	NA	CCSK	0
639	T.cells_CD8	GAGE12D	NA	NA	CCSK	0
640	CytolyticScore	GAGE12D	NA	NA	CCSK	0
641	T.cells_CD8	GAGE12E	NA	NA	CCSK	0
642	CytolyticScore	GAGE12E	NA	NA	CCSK	0
643	T.cells_CD8	GAGE12F	NA	NA	CCSK	0
644	CytolyticScore	GAGE12F	NA	NA	CCSK	0
645	T.cells_CD8	GAGE12G	NA	NA	CCSK	0
646	CytolyticScore	GAGE12G	NA	NA	CCSK	0
647	T.cells_CD8	GAGE12H	NA	NA	CCSK	0
648	CytolyticScore	GAGE12H	NA	NA	CCSK	0
649	T.cells_CD8	GAGE12I	NA	NA	CCSK	0
650	CytolyticScore	GAGE12I	NA	NA	CCSK	0
651	T.cells_CD8	GAGE12J	NA	NA	CCSK	0
652	CytolyticScore	GAGE12J	NA	NA	CCSK	0
653	T.cells_CD8	GAGE13	NA	NA	CCSK	0
654	CytolyticScore	GAGE13	NA	NA	CCSK	0
655	T.cells_CD8	GAGE2A	NA	NA	CCSK	0
656	CytolyticScore	GAGE2A	NA	NA	CCSK	0
657	T.cells_CD8	GPAT2	 6.058824e-01	1.286030e-02	CCSK	0
658	CytolyticScore	GPAT2	 2.203893e-01	4.120991e-01	CCSK	0
659	T.cells_CD8	GPATCH2	-5.882353e-02	8.286808e-01	CCSK	0
660	CytolyticScore	GPATCH2	-2.333533e-01	3.844116e-01	CCSK	0
661	T.cells_CD8	HEMGN	 2.869758e-01	2.811847e-01	CCSK	0
662	CytolyticScore	HEMGN	-3.243404e-03	9.904885e-01	CCSK	0
663	T.cells_CD8	HORMAD1	 5.702024e-01	2.109739e-02	CCSK	0
664	CytolyticScore	HORMAD1	 4.015789e-01	1.231312e-01	CCSK	0
665	T.cells_CD8	HORMAD2	 9.297581e-02	7.319910e-01	CCSK	0
666	CytolyticScore	HORMAD2	 1.024544e-01	7.057501e-01	CCSK	0
667	T.cells_CD8	HSPB9	 4.120678e-02	8.795656e-01	CCSK	0
668	CytolyticScore	HSPB9	-1.848740e-01	4.930565e-01	CCSK	0
669	T.cells_CD8	IGF2BP3	-5.558824e-01	2.536218e-02	CCSK	0
670	CytolyticScore	IGF2BP3	-3.370659e-01	2.017243e-01	CCSK	0
671	T.cells_CD8	IGSF11	-3.411765e-01	1.959326e-01	CCSK	0
672	CytolyticScore	IGSF11	-4.213324e-01	1.040904e-01	CCSK	0
673	T.cells_CD8	IL13RA2	 2.294118e-01	3.927205e-01	CCSK	0
674	CytolyticScore	IL13RA2	-1.296407e-02	9.619941e-01	CCSK	0
675	T.cells_CD8	KDM5B	-4.705882e-01	6.581947e-02	CCSK	0
676	CytolyticScore	KDM5B	-4.634657e-01	7.059232e-02	CCSK	0
677	T.cells_CD8	KIAA0100	-1.264706e-01	6.406944e-01	CCSK	0
678	CytolyticScore	KIAA0100	-3.986453e-01	1.261515e-01	CCSK	0
679	T.cells_CD8	KIF20B	-3.705882e-01	1.576505e-01	CCSK	0
680	CytolyticScore	KIF20B	-3.694761e-01	1.589985e-01	CCSK	0
681	T.cells_CD8	KIF2C	-5.705882e-01	2.099070e-02	CCSK	1
682	CytolyticScore	KIF2C	-5.120809e-01	4.257370e-02	CCSK	1
683	T.cells_CD8	LDHC	 1.043908e-01	7.004261e-01	CCSK	0
684	CytolyticScore	LDHC	-3.383325e-03	9.900782e-01	CCSK	0
685	T.cells_CD8	LEMD1	 2.545564e-01	3.413857e-01	CCSK	0
686	CytolyticScore	LEMD1	 4.516646e-01	7.904692e-02	CCSK	0
687	T.cells_CD8	LIPI	-4.235294e-01	1.021093e-01	CCSK	0
688	CytolyticScore	LIPI	-5.055989e-01	4.572286e-02	CCSK	0
689	T.cells_CD8	LUZP4	 3.080616e-01	2.457252e-01	CCSK	0
690	CytolyticScore	LUZP4	 4.011887e-01	1.235299e-01	CCSK	0
691	T.cells_CD8	LY6K	 4.058824e-01	1.187917e-01	CCSK	0
692	CytolyticScore	LY6K	 1.555689e-01	5.650753e-01	CCSK	0
693	T.cells_CD8	LYPD6B	-5.294118e-02	8.456104e-01	CCSK	0
694	CytolyticScore	LYPD6B	-1.717740e-01	5.247007e-01	CCSK	0
695	T.cells_CD8	MAEL	 1.515821e-01	5.752070e-01	CCSK	0
696	CytolyticScore	MAEL	 2.919064e-02	9.145407e-01	CCSK	0
697	T.cells_CD8	MAGEA1	-2.520504e-01	3.463224e-01	CCSK	0
698	CytolyticScore	MAGEA1	-2.160247e-01	4.216506e-01	CCSK	0
699	T.cells_CD8	MAGEA10	 4.288944e-01	9.738380e-02	CCSK	0
700	CytolyticScore	MAGEA10	 3.193369e-01	2.279649e-01	CCSK	0
701	T.cells_CD8	MAGEA11	 3.640728e-01	1.656581e-01	CCSK	0
702	CytolyticScore	MAGEA11	 3.394674e-01	1.983274e-01	CCSK	0
703	T.cells_CD8	MAGEA12	-4.822373e-01	5.852824e-02	CCSK	0
704	CytolyticScore	MAGEA12	-3.167626e-01	2.319462e-01	CCSK	0
705	T.cells_CD8	MAGEA2	-3.451612e-02	8.990182e-01	CCSK	0
706	CytolyticScore	MAGEA2	 1.664027e-01	5.379362e-01	CCSK	0
707	T.cells_CD8	MAGEA2B	NA	NA	CCSK	0
708	CytolyticScore	MAGEA2B	NA	NA	CCSK	0
709	T.cells_CD8	MAGEA3	 1.278275e-02	9.625253e-01	CCSK	0
710	CytolyticScore	MAGEA3	-3.155243e-01	2.338769e-01	CCSK	0
711	T.cells_CD8	MAGEA4	NA	NA	CCSK	0
712	CytolyticScore	MAGEA4	NA	NA	CCSK	0
713	T.cells_CD8	MAGEA5	 3.565120e-02	8.957139e-01	CCSK	0
714	CytolyticScore	MAGEA5	 2.821429e-01	2.897242e-01	CCSK	0
715	T.cells_CD8	MAGEA6	 2.520504e-01	3.463224e-01	CCSK	0
716	CytolyticScore	MAGEA6	 2.777460e-01	2.976262e-01	CCSK	0
717	T.cells_CD8	MAGEA8	-2.537596e-01	3.429510e-01	CCSK	0
718	CytolyticScore	MAGEA8	-3.059475e-01	2.491483e-01	CCSK	0
719	T.cells_CD8	MAGEA9	 2.213672e-01	4.099748e-01	CCSK	0
720	CytolyticScore	MAGEA9	 9.496696e-02	7.264543e-01	CCSK	0
721	T.cells_CD8	MAGEA9B	NA	NA	CCSK	0
722	CytolyticScore	MAGEA9B	NA	NA	CCSK	0
723	T.cells_CD8	MAGEB1	NA	NA	CCSK	0
724	CytolyticScore	MAGEB1	NA	NA	CCSK	0
725	T.cells_CD8	MAGEB2	NA	NA	CCSK	0
726	CytolyticScore	MAGEB2	NA	NA	CCSK	0
727	T.cells_CD8	MAGEB3	NA	NA	CCSK	0
728	CytolyticScore	MAGEB3	NA	NA	CCSK	0
729	T.cells_CD8	MAGEB4	NA	NA	CCSK	0
730	CytolyticScore	MAGEB4	NA	NA	CCSK	0
731	T.cells_CD8	MAGEB5	 2.914467e-01	2.734216e-01	CCSK	0
732	CytolyticScore	MAGEB5	 6.761234e-02	8.035194e-01	CCSK	0
733	T.cells_CD8	MAGEB6	-1.380645e-01	6.101122e-01	CCSK	0
