row	column	cor	p	group	DiffExp
37760	CytolyticScore	EHF	 5.236349e-01	2.863363e-01	ML	0
37761	T.cells_CD8	ELF1	 2.000000e-01	7.040000e-01	ML	0
37762	CytolyticScore	ELF1	 4.638168e-01	3.541643e-01	ML	0
37763	T.cells_CD8	ELF2	 6.000000e-01	2.080000e-01	ML	0
37764	CytolyticScore	ELF2	 5.217939e-01	2.883432e-01	ML	0
37765	T.cells_CD8	ELF3	 8.571429e-02	8.717434e-01	ML	0
37766	CytolyticScore	ELF3	-2.898855e-02	9.565294e-01	ML	0
37767	T.cells_CD8	ELF4	 6.571429e-01	1.561749e-01	ML	0
37768	CytolyticScore	ELF4	 7.826909e-01	6.570385e-02	ML	0
37769	T.cells_CD8	ELF5	-3.035884e-02	9.544757e-01	ML	0
37770	CytolyticScore	ELF5	-9.240617e-02	8.617853e-01	ML	0
37771	T.cells_CD8	ELK1	 2.571429e-01	6.227872e-01	ML	0
37772	CytolyticScore	ELK1	 3.768512e-01	4.614828e-01	ML	0
37773	T.cells_CD8	ELK3	 7.142857e-01	1.107872e-01	ML	0
37774	CytolyticScore	ELK3	 8.116794e-01	4.985759e-02	ML	0
37775	T.cells_CD8	ELK4	-2.857143e-02	9.571545e-01	ML	0
37776	CytolyticScore	ELK4	-2.319084e-01	6.583736e-01	ML	0
37777	T.cells_CD8	ELMSAN1	-7.714286e-01	7.239650e-02	ML	0
37778	CytolyticScore	ELMSAN1	-8.406680e-01	3.605757e-02	ML	0
37779	T.cells_CD8	EMX1	-3.339472e-01	5.177002e-01	ML	0
37780	CytolyticScore	EMX1	-1.540103e-01	7.708111e-01	ML	0
37781	T.cells_CD8	EMX2	 2.571429e-01	6.227872e-01	ML	0
37782	CytolyticScore	EMX2	 5.507825e-01	2.573693e-01	ML	0
37783	T.cells_CD8	EN1	 4.285714e-01	3.965015e-01	ML	0
37784	CytolyticScore	EN1	 6.957252e-01	1.247893e-01	ML	0
37785	T.cells_CD8	EN2	 4.857143e-01	3.287230e-01	ML	0
37786	CytolyticScore	EN2	 4.638168e-01	3.541643e-01	ML	0
37787	T.cells_CD8	EOMES	 9.428571e-01	4.804665e-03	ML	0
37788	CytolyticScore	EOMES	 8.116794e-01	4.985759e-02	ML	0
37789	T.cells_CD8	EPAS1	 5.428571e-01	2.657026e-01	ML	0
37790	CytolyticScore	EPAS1	 7.537023e-01	8.352328e-02	ML	0
37791	T.cells_CD8	ERF	-8.571429e-02	8.717434e-01	ML	0
37792	CytolyticScore	ERF	 2.898855e-02	9.565294e-01	ML	0
37793	T.cells_CD8	ERG	 7.142857e-01	1.107872e-01	ML	0
37794	CytolyticScore	ERG	 8.116794e-01	4.985759e-02	ML	0
37795	T.cells_CD8	ESR1	 4.285714e-01	3.965015e-01	ML	0
37796	CytolyticScore	ESR1	 4.928054e-01	3.206326e-01	ML	0
37797	T.cells_CD8	ESR2	-6.000000e-01	2.080000e-01	ML	0
37798	CytolyticScore	ESR2	-3.188741e-01	5.379006e-01	ML	0
37799	T.cells_CD8	ESRRA	-8.571429e-02	8.717434e-01	ML	0
37800	CytolyticScore	ESRRA	-1.159542e-01	8.268482e-01	ML	0
37801	T.cells_CD8	ESRRB	-3.714286e-01	4.684781e-01	ML	0
37802	CytolyticScore	ESRRB	-2.319084e-01	6.583736e-01	ML	0
37803	T.cells_CD8	ESRRG	-3.714286e-01	4.684781e-01	ML	0
37804	CytolyticScore	ESRRG	-5.507825e-01	2.573693e-01	ML	0
37805	T.cells_CD8	ESX1	NA	NA	ML	0
37806	CytolyticScore	ESX1	NA	NA	ML	0
37807	T.cells_CD8	ETS1	 8.571429e-02	8.717434e-01	ML	0
37808	CytolyticScore	ETS1	-1.449428e-01	7.841084e-01	ML	0
37809	T.cells_CD8	ETS2	 2.571429e-01	6.227872e-01	ML	0
37810	CytolyticScore	ETS2	 4.638168e-01	3.541643e-01	ML	0
37811	T.cells_CD8	ETV1	-2.571429e-01	6.227872e-01	ML	0
37812	CytolyticScore	ETV1	-5.507825e-01	2.573693e-01	ML	0
37813	T.cells_CD8	ETV2	 2.571429e-01	6.227872e-01	ML	0
37814	CytolyticScore	ETV2	 3.768512e-01	4.614828e-01	ML	0
37815	T.cells_CD8	ETV3	 3.142857e-01	5.440933e-01	ML	0
37816	CytolyticScore	ETV3	 4.638168e-01	3.541643e-01	ML	0
37817	T.cells_CD8	ETV3L	 8.451543e-01	3.410942e-02	ML	0
37818	CytolyticScore	ETV3L	 6.859943e-01	1.324189e-01	ML	0
37819	T.cells_CD8	ETV4	-3.142857e-01	5.440933e-01	ML	0
37820	CytolyticScore	ETV4	-5.797710e-02	9.131318e-01	ML	0
37821	T.cells_CD8	ETV5	-2.571429e-01	6.227872e-01	ML	0
37822	CytolyticScore	ETV5	-5.507825e-01	2.573693e-01	ML	0
37823	T.cells_CD8	ETV6	 6.000000e-01	2.080000e-01	ML	0
37824	CytolyticScore	ETV6	 5.217939e-01	2.883432e-01	ML	0
37825	T.cells_CD8	ETV7	 3.714286e-01	4.684781e-01	ML	0
37826	CytolyticScore	ETV7	 4.058397e-01	4.246625e-01	ML	0
37827	T.cells_CD8	EVX1	 6.546537e-01	1.583024e-01	ML	0
37828	CytolyticScore	EVX1	 6.642112e-01	1.502004e-01	ML	0
37829	T.cells_CD8	EVX2	 7.589709e-01	8.014123e-02	ML	0
37830	CytolyticScore	EVX2	 7.084473e-01	1.151131e-01	ML	0
37831	T.cells_CD8	FERD3L	NA	NA	ML	0
37832	CytolyticScore	FERD3L	NA	NA	ML	0
37833	T.cells_CD8	FEV	 4.394802e-01	3.832209e-01	ML	0
37834	CytolyticScore	FEV	 3.772969e-01	4.609093e-01	ML	0
37835	T.cells_CD8	FEZF1	 4.394802e-01	3.832209e-01	ML	0
37836	CytolyticScore	FEZF1	 3.772969e-01	4.609093e-01	ML	0
37837	T.cells_CD8	FEZF2	 6.546537e-01	1.583024e-01	ML	0
37838	CytolyticScore	FEZF2	 6.642112e-01	1.502004e-01	ML	0
37839	T.cells_CD8	FIGLA	NA	NA	ML	0
37840	CytolyticScore	FIGLA	NA	NA	ML	0
37841	T.cells_CD8	FIZ1	-8.571429e-02	8.717434e-01	ML	0
37842	CytolyticScore	FIZ1	 2.898855e-02	9.565294e-01	ML	0
37843	T.cells_CD8	FLI1	 7.714286e-01	7.239650e-02	ML	0
37844	CytolyticScore	FLI1	 8.986451e-01	1.488862e-02	ML	0
37845	T.cells_CD8	FOS	 3.142857e-01	5.440933e-01	ML	0
37846	CytolyticScore	FOS	 4.638168e-01	3.541643e-01	ML	0
37847	T.cells_CD8	FOSB	 3.714286e-01	4.684781e-01	ML	0
37848	CytolyticScore	FOSB	 5.507825e-01	2.573693e-01	ML	0
37849	T.cells_CD8	FOSL1	 2.857143e-02	9.571545e-01	ML	0
37850	CytolyticScore	FOSL1	 2.319084e-01	6.583736e-01	ML	0
37851	T.cells_CD8	FOSL2	 2.857143e-02	9.571545e-01	ML	0
37852	CytolyticScore	FOSL2	 2.608970e-01	6.175338e-01	ML	0
37853	T.cells_CD8	FOXA1	 3.478626e-01	4.992532e-01	ML	0
37854	CytolyticScore	FOXA1	 3.676471e-01	4.733758e-01	ML	0
37855	T.cells_CD8	FOXA2	 3.927922e-01	4.411128e-01	ML	0
37856	CytolyticScore	FOXA2	 1.328422e-01	8.019088e-01	ML	0
37857	T.cells_CD8	FOXA3	 1.309307e-01	8.047262e-01	ML	0
37858	CytolyticScore	FOXA3	 3.985267e-01	4.338577e-01	ML	0
37859	T.cells_CD8	FOXB1	 6.546537e-01	1.583024e-01	ML	0
37860	CytolyticScore	FOXB1	 6.642112e-01	1.502004e-01	ML	0
37861	T.cells_CD8	FOXB2	NA	NA	ML	0
37862	CytolyticScore	FOXB2	NA	NA	ML	0
37863	T.cells_CD8	FOXC1	 4.857143e-01	3.287230e-01	ML	0
37864	CytolyticScore	FOXC1	 6.667367e-01	1.480898e-01	ML	0
37865	T.cells_CD8	FOXC2	 2.608970e-01	6.175338e-01	ML	0
37866	CytolyticScore	FOXC2	 5.000000e-01	3.125000e-01	ML	0
37867	T.cells_CD8	FOXD1	 5.797710e-02	9.131318e-01	ML	0
37868	CytolyticScore	FOXD1	 2.794118e-01	5.917893e-01	ML	0
37869	T.cells_CD8	FOXD2	 1.428571e-01	7.871720e-01	ML	0
37870	CytolyticScore	FOXD2	 1.159542e-01	8.268482e-01	ML	0
37871	T.cells_CD8	FOXD3	 6.000000e-01	2.080000e-01	ML	0
37872	CytolyticScore	FOXD3	 7.537023e-01	8.352328e-02	ML	0
37873	T.cells_CD8	FOXD4	 2.571429e-01	6.227872e-01	ML	0
37874	CytolyticScore	FOXD4	 4.638168e-01	3.541643e-01	ML	0
37875	T.cells_CD8	FOXD4L1	-7.714286e-01	7.239650e-02	ML	0
37876	CytolyticScore	FOXD4L1	-6.667367e-01	1.480898e-01	ML	0
37877	T.cells_CD8	FOXD4L2	-2.857143e-02	9.571545e-01	ML	0
37878	CytolyticScore	FOXD4L2	 5.797710e-02	9.131318e-01	ML	0
37879	T.cells_CD8	FOXD4L3	 4.857143e-01	3.287230e-01	ML	0
37880	CytolyticScore	FOXD4L3	 4.058397e-01	4.246625e-01	ML	0
37881	T.cells_CD8	FOXD4L4	-2.857143e-02	9.571545e-01	ML	0
37882	CytolyticScore	FOXD4L4	 5.797710e-02	9.131318e-01	ML	0
37883	T.cells_CD8	FOXD4L5	-6.761234e-01	1.403574e-01	ML	0
37884	CytolyticScore	FOXD4L5	-5.659453e-01	2.417165e-01	ML	0
37885	T.cells_CD8	FOXD4L6	-8.451543e-01	3.410942e-02	ML	0
37886	CytolyticScore	FOXD4L6	-8.231932e-01	4.412742e-02	ML	0
37887	T.cells_CD8	FOXE1	-6.000000e-01	2.080000e-01	ML	0
37888	CytolyticScore	FOXE1	-6.957252e-01	1.247893e-01	ML	0
37889	T.cells_CD8	FOXE3	-5.070926e-01	3.045588e-01	ML	0
37890	CytolyticScore	FOXE3	-2.229482e-01	6.711187e-01	ML	0
37891	T.cells_CD8	FOXF1	 9.428571e-01	4.804665e-03	ML	0
37892	CytolyticScore	FOXF1	 8.406680e-01	3.605757e-02	ML	0
37893	T.cells_CD8	FOXF2	 5.428571e-01	2.657026e-01	ML	0
37894	CytolyticScore	FOXF2	 6.377481e-01	1.730711e-01	ML	0
37895	T.cells_CD8	FOXG1	 9.411239e-01	5.097541e-03	ML	0
37896	CytolyticScore	FOXG1	 8.932596e-01	1.648220e-02	ML	0
37897	T.cells_CD8	FOXH1	-1.449428e-01	7.841084e-01	ML	0
37898	CytolyticScore	FOXH1	-1.029412e-01	8.461337e-01	ML	0
37899	T.cells_CD8	FOXI1	NA	NA	ML	0
37900	CytolyticScore	FOXI1	NA	NA	ML	0
37901	T.cells_CD8	FOXI2	 4.348283e-01	3.888653e-01	ML	0
37902	CytolyticScore	FOXI2	 6.617647e-01	1.522571e-01	ML	0
37903	T.cells_CD8	FOXI3	NA	NA	ML	0
37904	CytolyticScore	FOXI3	NA	NA	ML	0
37905	T.cells_CD8	FOXJ1	 6.957252e-01	1.247893e-01	ML	0
37906	CytolyticScore	FOXJ1	 5.294118e-01	2.800733e-01	ML	0
37907	T.cells_CD8	FOXJ2	 3.142857e-01	5.440933e-01	ML	0
37908	CytolyticScore	FOXJ2	 1.159542e-01	8.268482e-01	ML	0
37909	T.cells_CD8	FOXJ3	 6.571429e-01	1.561749e-01	ML	0
37910	CytolyticScore	FOXJ3	 4.928054e-01	3.206326e-01	ML	0
37911	T.cells_CD8	FOXK1	 8.571429e-02	8.717434e-01	ML	0
37912	CytolyticScore	FOXK1	-1.449428e-01	7.841084e-01	ML	0
37913	T.cells_CD8	FOXK2	-8.571429e-02	8.717434e-01	ML	0
37914	CytolyticScore	FOXK2	-1.159542e-01	8.268482e-01	ML	0
37915	T.cells_CD8	FOXL1	 7.142857e-01	1.107872e-01	ML	0
37916	CytolyticScore	FOXL1	 8.116794e-01	4.985759e-02	ML	0
37917	T.cells_CD8	FOXL2	 7.589709e-01	8.014123e-02	ML	0
37918	CytolyticScore	FOXL2	 8.932596e-01	1.648220e-02	ML	0
37919	T.cells_CD8	FOXM1	 3.714286e-01	4.684781e-01	ML	0
37920	CytolyticScore	FOXM1	 4.348283e-01	3.888653e-01	ML	0
37921	T.cells_CD8	FOXN1	NA	NA	ML	0
37922	CytolyticScore	FOXN1	NA	NA	ML	0
37923	T.cells_CD8	FOXN2	 2.000000e-01	7.040000e-01	ML	0
37924	CytolyticScore	FOXN2	 5.797710e-02	9.131318e-01	ML	0
37925	T.cells_CD8	FOXN3	 2.571429e-01	6.227872e-01	ML	0
37926	CytolyticScore	FOXN3	 2.029199e-01	6.997980e-01	ML	0
37927	T.cells_CD8	FOXN4	 8.571429e-02	8.717434e-01	ML	0
37928	CytolyticScore	FOXN4	-1.449428e-01	7.841084e-01	ML	0
37929	T.cells_CD8	FOXO1	 4.857143e-01	3.287230e-01	ML	0
37930	CytolyticScore	FOXO1	 6.667367e-01	1.480898e-01	ML	0
37931	T.cells_CD8	FOXO3	-2.857143e-02	9.571545e-01	ML	0
37932	CytolyticScore	FOXO3	-2.898855e-02	9.565294e-01	ML	0
37933	T.cells_CD8	FOXO4	-6.000000e-01	2.080000e-01	ML	0
37934	CytolyticScore	FOXO4	-7.247138e-01	1.032428e-01	ML	0
37935	T.cells_CD8	FOXO6	-3.142857e-01	5.440933e-01	ML	0
37936	CytolyticScore	FOXO6	-5.797710e-02	9.131318e-01	ML	0
37937	T.cells_CD8	FOXP1	 8.571429e-02	8.717434e-01	ML	0
37938	CytolyticScore	FOXP1	 5.797710e-02	9.131318e-01	ML	0
37939	T.cells_CD8	FOXP2	 6.571429e-01	1.561749e-01	ML	0
37940	CytolyticScore	FOXP2	 8.406680e-01	3.605757e-02	ML	0
37941	T.cells_CD8	FOXP3	 7.714286e-01	7.239650e-02	ML	0
37942	CytolyticScore	FOXP3	 7.537023e-01	8.352328e-02	ML	0
37943	T.cells_CD8	FOXP4	-8.571429e-02	8.717434e-01	ML	0
37944	CytolyticScore	FOXP4	 2.898855e-02	9.565294e-01	ML	0
37945	T.cells_CD8	FOXQ1	-1.517942e-01	7.740575e-01	ML	0
37946	CytolyticScore	FOXQ1	-2.772185e-01	5.948244e-01	ML	0
37947	T.cells_CD8	FOXR1	-8.451543e-01	3.410942e-02	ML	0
37948	CytolyticScore	FOXR1	-8.231932e-01	4.412742e-02	ML	0
37949	T.cells_CD8	FOXR2	 1.309307e-01	8.047262e-01	ML	0
37950	CytolyticScore	FOXR2	 3.985267e-01	4.338577e-01	ML	0
37951	T.cells_CD8	FOXS1	 4.857143e-01	3.287230e-01	ML	0
37952	CytolyticScore	FOXS1	 6.667367e-01	1.480898e-01	ML	0
37953	T.cells_CD8	GABPA	 7.142857e-01	1.107872e-01	ML	0
37954	CytolyticScore	GABPA	 5.507825e-01	2.573693e-01	ML	0
37955	T.cells_CD8	GATA1	 1.517942e-01	7.740575e-01	ML	0
37956	CytolyticScore	GATA1	 9.240617e-02	8.617853e-01	ML	0
37957	T.cells_CD8	GATA2	 7.714286e-01	7.239650e-02	ML	0
37958	CytolyticScore	GATA2	 8.116794e-01	4.985759e-02	ML	0
37959	T.cells_CD8	GATA3	 8.986451e-01	1.488862e-02	ML	0
37960	CytolyticScore	GATA3	 8.088235e-01	5.132906e-02	ML	0
37961	T.cells_CD8	GATA4	-4.285714e-01	3.965015e-01	ML	0
37962	CytolyticScore	GATA4	-2.319084e-01	6.583736e-01	ML	0
37963	T.cells_CD8	GATA5	 6.982533e-01	1.228395e-01	ML	0
37964	CytolyticScore	GATA5	 4.620308e-01	3.562692e-01	ML	0
37965	T.cells_CD8	GATA6	 8.285714e-01	4.156268e-02	ML	0
37966	CytolyticScore	GATA6	 8.406680e-01	3.605757e-02	ML	0
37967	T.cells_CD8	GATAD1	 3.714286e-01	4.684781e-01	ML	0
37968	CytolyticScore	GATAD1	 3.768512e-01	4.614828e-01	ML	0
37969	T.cells_CD8	GATAD2A	 2.571429e-01	6.227872e-01	ML	0
37970	CytolyticScore	GATAD2A	 3.188741e-01	5.379006e-01	ML	0
37971	T.cells_CD8	GATAD2B	 3.142857e-01	5.440933e-01	ML	0
37972	CytolyticScore	GATAD2B	 3.188741e-01	5.379006e-01	ML	0
37973	T.cells_CD8	GBX1	-7.589709e-01	8.014123e-02	ML	0
37974	CytolyticScore	GBX1	-7.392493e-01	9.312203e-02	ML	0
37975	T.cells_CD8	GBX2	 7.589709e-01	8.014123e-02	ML	0
37976	CytolyticScore	GBX2	 8.932596e-01	1.648220e-02	ML	0
37977	T.cells_CD8	GCM1	-8.451543e-01	3.410942e-02	ML	0
37978	CytolyticScore	GCM1	-8.231932e-01	4.412742e-02	ML	0
37979	T.cells_CD8	GCM2	-5.217939e-01	2.883432e-01	ML	0
37980	CytolyticScore	GCM2	-4.411765e-01	3.811699e-01	ML	0
37981	T.cells_CD8	GFI1	 6.000000e-01	2.080000e-01	ML	0
37982	CytolyticScore	GFI1	 5.507825e-01	2.573693e-01	ML	0
37983	T.cells_CD8	GFI1B	 3.946649e-01	4.387393e-01	ML	0
37984	CytolyticScore	GFI1B	 5.236349e-01	2.863363e-01	ML	0
37985	T.cells_CD8	GLI1	 6.571429e-01	1.561749e-01	ML	0
37986	CytolyticScore	GLI1	 6.377481e-01	1.730711e-01	ML	0
37987	T.cells_CD8	GLI2	 3.714286e-01	4.684781e-01	ML	0
37988	CytolyticScore	GLI2	 4.058397e-01	4.246625e-01	ML	0
37989	T.cells_CD8	GLI3	 8.285714e-01	4.156268e-02	ML	0
37990	CytolyticScore	GLI3	 8.406680e-01	3.605757e-02	ML	0
37991	T.cells_CD8	GLI4	 2.857143e-02	9.571545e-01	ML	0
37992	CytolyticScore	GLI4	 2.319084e-01	6.583736e-01	ML	0
37993	T.cells_CD8	GLIS1	 4.058397e-01	4.246625e-01	ML	0
37994	CytolyticScore	GLIS1	 4.558824e-01	3.635492e-01	ML	0
37995	T.cells_CD8	GLIS2	 4.857143e-01	3.287230e-01	ML	0
37996	CytolyticScore	GLIS2	 6.667367e-01	1.480898e-01	ML	0
37997	T.cells_CD8	GLIS3	 4.285714e-01	3.965015e-01	ML	0
37998	CytolyticScore	GLIS3	 4.928054e-01	3.206326e-01	ML	0
37999	T.cells_CD8	GMEB1	-6.571429e-01	1.561749e-01	ML	0
38000	CytolyticScore	GMEB1	-7.537023e-01	8.352328e-02	ML	0
38001	T.cells_CD8	GMEB2	 4.285714e-01	3.965015e-01	ML	0
38002	CytolyticScore	GMEB2	 1.739313e-01	7.417339e-01	ML	0
38003	T.cells_CD8	GRHL1	 6.000000e-01	2.080000e-01	ML	0
38004	CytolyticScore	GRHL1	 3.768512e-01	4.614828e-01	ML	0
38005	T.cells_CD8	GRHL2	 5.161002e-01	2.945837e-01	ML	0
38006	CytolyticScore	GRHL2	 3.388226e-01	5.112146e-01	ML	0
38007	T.cells_CD8	GRHL3	 3.142857e-01	5.440933e-01	ML	0
38008	CytolyticScore	GRHL3	 4.638168e-01	3.541643e-01	ML	0
38009	T.cells_CD8	GSC	 2.571429e-01	6.227872e-01	ML	0
38010	CytolyticScore	GSC	 4.638168e-01	3.541643e-01	ML	0
38011	T.cells_CD8	GSC2	-3.927922e-01	4.411128e-01	ML	0
38012	CytolyticScore	GSC2	-5.313689e-01	2.779634e-01	ML	0
38013	T.cells_CD8	GSX1	NA	NA	ML	0
38014	CytolyticScore	GSX1	NA	NA	ML	0
38015	T.cells_CD8	GSX2	NA	NA	ML	0
38016	CytolyticScore	GSX2	NA	NA	ML	0
38017	T.cells_CD8	GTF3A	 4.857143e-01	3.287230e-01	ML	0
38018	CytolyticScore	GTF3A	 6.377481e-01	1.730711e-01	ML	0
38019	T.cells_CD8	GZF1	 8.571429e-02	8.717434e-01	ML	0
38020	CytolyticScore	GZF1	 2.898855e-02	9.565294e-01	ML	0
38021	T.cells_CD8	HAND1	 5.408987e-01	2.677777e-01	ML	0
38022	CytolyticScore	HAND1	 7.888935e-01	6.214485e-02	ML	0
38023	T.cells_CD8	HAND2	 6.761234e-01	1.403574e-01	ML	0
38024	CytolyticScore	HAND2	 8.574929e-01	2.901536e-02	ML	0
38025	T.cells_CD8	HBP1	 9.428571e-01	4.804665e-03	ML	0
38026	CytolyticScore	HBP1	 8.116794e-01	4.985759e-02	ML	0
38027	T.cells_CD8	HDX	-1.428571e-01	7.871720e-01	ML	0
38028	CytolyticScore	HDX	-2.898855e-01	5.773518e-01	ML	0
38029	T.cells_CD8	HELT	NA	NA	ML	0
38030	CytolyticScore	HELT	NA	NA	ML	0
38031	T.cells_CD8	HES1	 4.857143e-01	3.287230e-01	ML	0
38032	CytolyticScore	HES1	 6.667367e-01	1.480898e-01	ML	0
38033	T.cells_CD8	HES2	 1.428571e-01	7.871720e-01	ML	0
38034	CytolyticScore	HES2	 4.348283e-01	3.888653e-01	ML	0
38035	T.cells_CD8	HES3	NA	NA	ML	0
38036	CytolyticScore	HES3	NA	NA	ML	0
38037	T.cells_CD8	HES4	-3.142857e-01	5.440933e-01	ML	0
38038	CytolyticScore	HES4	-2.608970e-01	6.175338e-01	ML	0
38039	T.cells_CD8	HES5	-1.428571e-01	7.871720e-01	ML	0
38040	CytolyticScore	HES5	-5.797710e-02	9.131318e-01	ML	0
38041	T.cells_CD8	HES6	-6.571429e-01	1.561749e-01	ML	0
38042	CytolyticScore	HES6	-4.058397e-01	4.246625e-01	ML	0
38043	T.cells_CD8	HES7	 5.408987e-01	2.677777e-01	ML	0
38044	CytolyticScore	HES7	 7.888935e-01	6.214485e-02	ML	0
38045	T.cells_CD8	HESX1	-2.000000e-01	7.040000e-01	ML	0
38046	CytolyticScore	HESX1	-2.029199e-01	6.997980e-01	ML	0
38047	T.cells_CD8	HEY1	 4.857143e-01	3.287230e-01	ML	0
38048	CytolyticScore	HEY1	 6.377481e-01	1.730711e-01	ML	0
38049	T.cells_CD8	HEY2	 8.285714e-01	4.156268e-02	ML	0
38050	CytolyticScore	HEY2	 8.406680e-01	3.605757e-02	ML	0
38051	T.cells_CD8	HEYL	 3.714286e-01	4.684781e-01	ML	0
38052	CytolyticScore	HEYL	 6.087596e-01	1.996602e-01	ML	0
38053	T.cells_CD8	HHEX	 6.571429e-01	1.561749e-01	ML	0
38054	CytolyticScore	HHEX	 8.406680e-01	3.605757e-02	ML	0
38055	T.cells_CD8	HIC1	 7.142857e-01	1.107872e-01	ML	0
38056	CytolyticScore	HIC1	 8.116794e-01	4.985759e-02	ML	0
38057	T.cells_CD8	HIC2	-2.857143e-02	9.571545e-01	ML	0
38058	CytolyticScore	HIC2	 2.319084e-01	6.583736e-01	ML	0
38059	T.cells_CD8	HIF1A	 6.571429e-01	1.561749e-01	ML	0
38060	CytolyticScore	HIF1A	 8.406680e-01	3.605757e-02	ML	0
38061	T.cells_CD8	HIF3A	 5.428571e-01	2.657026e-01	ML	0
38062	CytolyticScore	HIF3A	 3.478626e-01	4.992532e-01	ML	0
38063	T.cells_CD8	HINFP	-2.000000e-01	7.040000e-01	ML	0
38064	CytolyticScore	HINFP	-2.029199e-01	6.997980e-01	ML	0
38065	T.cells_CD8	HIVEP1	 9.428571e-01	4.804665e-03	ML	0
38066	CytolyticScore	HIVEP1	 8.116794e-01	4.985759e-02	ML	0
38067	T.cells_CD8	HIVEP2	-2.857143e-02	9.571545e-01	ML	0
38068	CytolyticScore	HIVEP2	-2.898855e-02	9.565294e-01	ML	0
38069	T.cells_CD8	HIVEP3	 2.857143e-02	9.571545e-01	ML	0
38070	CytolyticScore	HIVEP3	 2.898855e-02	9.565294e-01	ML	0
38071	T.cells_CD8	HKR1	-8.285714e-01	4.156268e-02	ML	0
38072	CytolyticScore	HKR1	-8.406680e-01	3.605757e-02	ML	0
38073	T.cells_CD8	HLF	-2.571429e-01	6.227872e-01	ML	0
38074	CytolyticScore	HLF	-3.768512e-01	4.614828e-01	ML	0
38075	T.cells_CD8	HLX	 2.857143e-02	9.571545e-01	ML	0
38076	CytolyticScore	HLX	 8.696566e-02	8.698804e-01	ML	0
38077	T.cells_CD8	HMBOX1	-6.000000e-01	2.080000e-01	ML	0
38078	CytolyticScore	HMBOX1	-6.957252e-01	1.247893e-01	ML	0
38079	T.cells_CD8	HMG20A	 2.571429e-01	6.227872e-01	ML	0
38080	CytolyticScore	HMG20A	 2.898855e-02	9.565294e-01	ML	0
38081	T.cells_CD8	HMG20B	-1.428571e-01	7.871720e-01	ML	0
38082	CytolyticScore	HMG20B	-2.319084e-01	6.583736e-01	ML	0
38083	T.cells_CD8	HMGA1	-3.714286e-01	4.684781e-01	ML	0
38084	CytolyticScore	HMGA1	-3.768512e-01	4.614828e-01	ML	0
38085	T.cells_CD8	HMGA2	 7.537023e-01	8.352328e-02	ML	0
38086	CytolyticScore	HMGA2	 8.676471e-01	2.511672e-02	ML	0
38087	T.cells_CD8	HMGXB3	-8.285714e-01	4.156268e-02	ML	0
38088	CytolyticScore	HMGXB3	-8.406680e-01	3.605757e-02	ML	0
38089	T.cells_CD8	HMGXB4	 6.000000e-01	2.080000e-01	ML	0
38090	CytolyticScore	HMGXB4	 5.507825e-01	2.573693e-01	ML	0
38091	T.cells_CD8	HMX1	 3.946649e-01	4.387393e-01	ML	0
38092	CytolyticScore	HMX1	 4.312288e-01	3.932521e-01	ML	0
38093	T.cells_CD8	HMX2	 1.309307e-01	8.047262e-01	ML	0
38094	CytolyticScore	HMX2	 3.985267e-01	4.338577e-01	ML	0
38095	T.cells_CD8	HMX3	 6.761234e-01	1.403574e-01	ML	0
38096	CytolyticScore	HMX3	 8.574929e-01	2.901536e-02	ML	0
38097	T.cells_CD8	HNF1A	-1.000000e+00	0.000000e+00	ML	0
38098	CytolyticScore	HNF1A	-9.276337e-01	7.665844e-03	ML	0
38099	T.cells_CD8	HNF1B	 3.927922e-01	4.411128e-01	ML	0
38100	CytolyticScore	HNF1B	 1.328422e-01	8.019088e-01	ML	0
38101	T.cells_CD8	HNF4A	 4.394802e-01	3.832209e-01	ML	0
38102	CytolyticScore	HNF4A	 3.772969e-01	4.609093e-01	ML	0
38103	T.cells_CD8	HNF4G	 9.411239e-01	5.097541e-03	ML	0
38104	CytolyticScore	HNF4G	 8.932596e-01	1.648220e-02	ML	0
38105	T.cells_CD8	HOMEZ	-2.857143e-02	9.571545e-01	ML	0
38106	CytolyticScore	HOMEZ	-2.029199e-01	6.997980e-01	ML	0
38107	T.cells_CD8	HOPX	 6.000000e-01	2.080000e-01	ML	0
38108	CytolyticScore	HOPX	 5.217939e-01	2.883432e-01	ML	0
38109	T.cells_CD8	HOXA1	 6.571429e-01	1.561749e-01	ML	0
38110	CytolyticScore	HOXA1	 8.406680e-01	3.605757e-02	ML	0
38111	T.cells_CD8	HOXA10	 8.406680e-01	3.605757e-02	ML	0
38112	CytolyticScore	HOXA10	 8.676471e-01	2.511672e-02	ML	0
38113	T.cells_CD8	HOXA11	 8.804063e-01	2.059873e-02	ML	0
38114	CytolyticScore	HOXA11	 9.548637e-01	3.009949e-03	ML	0
38115	T.cells_CD8	HOXA13	 6.982533e-01	1.228395e-01	ML	0
38116	CytolyticScore	HOXA13	 7.700514e-01	7.323513e-02	ML	0
38117	T.cells_CD8	HOXA2	 8.804063e-01	2.059873e-02	ML	0
38118	CytolyticScore	HOXA2	 9.548637e-01	3.009949e-03	ML	0
38119	T.cells_CD8	HOXA3	 7.247138e-01	1.032428e-01	ML	0
38120	CytolyticScore	HOXA3	 8.088235e-01	5.132906e-02	ML	0
38121	T.cells_CD8	HOXA4	 7.247138e-01	1.032428e-01	ML	0
38122	CytolyticScore	HOXA4	 8.088235e-01	5.132906e-02	ML	0
