row	column	cor	p	group
2832	CytolyticScore	TDRD1	0.190271121702701	0.00615594148943943	NB
2833	T.cells_CD8	TDRD6	0.249776413570718	0.000293794683489557	NB
2834	CytolyticScore	TDRD6	0.262916192697847	0.000134546622967635	NB
2835	T.cells_CD8	TEKT5	0.204728111655398	0.00315874907167846	NB
2836	CytolyticScore	TEKT5	0.252747605967688	0.000247120762304043	NB
2837	T.cells_CD8	TEX101	0.0401620697211187	0.566537801899411	NB
2838	CytolyticScore	TEX101	0.147566198862807	0.0342863791134045	NB
2839	T.cells_CD8	TEX14	0.202450905362025	0.00351926834277094	NB
2840	CytolyticScore	TEX14	0.143932979254543	0.0390162010487796	NB
2841	T.cells_CD8	TEX15	-0.322764881372192	2.2274531037425e-06	NB
2842	CytolyticScore	TEX15	-0.34776323502764	3.02734841195473e-07	NB
2843	T.cells_CD8	TFDP3	0.0741431677165376	0.289537027397879	NB
2844	CytolyticScore	TFDP3	0.0555985950714249	0.427341906095381	NB
2845	T.cells_CD8	THEG	0.290316895650559	2.30589832981298e-05	NB
2846	CytolyticScore	THEG	0.30406534800807	8.8604816879112e-06	NB
2847	T.cells_CD8	TMEFF1	-0.204472964059382	0.00319741062015177	NB
2848	CytolyticScore	TMEFF1	-0.314992853741755	3.99925105276644e-06	NB
2849	T.cells_CD8	TMEFF2	-0.141581859401715	0.0423612242143887	NB
2850	CytolyticScore	TMEFF2	-0.1194543524916	0.0872309756387231	NB
2851	T.cells_CD8	TMEM108	-0.162943200467284	0.019278306092088	NB
2852	CytolyticScore	TMEM108	-0.106607228530328	0.127224054535555	NB
2853	T.cells_CD8	TMPRSS12	0.0672121396029735	0.337109777505833	NB
2854	CytolyticScore	TMPRSS12	-0.0198523046613113	0.777001854398005	NB
2855	T.cells_CD8	TPPP2	0.138330870398075	0.0473804479782864	NB
2856	CytolyticScore	TPPP2	0.231473735876576	0.00081503084992729	NB
2857	T.cells_CD8	TPTE	0.0870971886277162	0.213190518105673	NB
2858	CytolyticScore	TPTE	0.118453148548436	0.0899327406852346	NB
2859	T.cells_CD8	TSGA10	-0.0645130071362336	0.356913835911016	NB
2860	CytolyticScore	TSGA10	-0.112681213578627	0.106836116277638	NB
2861	T.cells_CD8	TSPY1	0.0957425277786026	0.171015247973536	NB
2862	CytolyticScore	TSPY1	0.123410615294059	0.0771848312397192	NB
2863	T.cells_CD8	TSPY2	0.132098128970748	0.0583936877453106	NB
2864	CytolyticScore	TSPY2	0.17356451505134	0.0125983306867608	NB
2865	T.cells_CD8	TSPY3	0.0404542366205855	0.56371598862327	NB
2866	CytolyticScore	TSPY3	0.0439433147187508	0.530547511096008	NB
2867	T.cells_CD8	TSSK6	-0.0861447796772805	0.218256795462299	NB
2868	CytolyticScore	TSSK6	-0.122879382278559	0.0784767489925455	NB
2869	T.cells_CD8	TTK	-0.189790044964381	0.00628933788042207	NB
2870	CytolyticScore	TTK	-0.308847442365434	6.28002290881113e-06	NB
2871	T.cells_CD8	TULP2	0.121093072659252	0.0829495323850948	NB
2872	CytolyticScore	TULP2	0.158067947651557	0.0232572897114554	NB
2873	T.cells_CD8	VENTXP1	-0.108304500582699	0.12124603193249	NB
2874	CytolyticScore	VENTXP1	0.000174463861147689	0.998014234512089	NB
2875	T.cells_CD8	XAGE1A	0.119104136291539	0.088168548150874	NB
2876	CytolyticScore	XAGE1A	0.0859807614948987	0.219137876399094	NB
2877	T.cells_CD8	XAGE1B	0.14499159701908	0.0375844060573902	NB
2878	CytolyticScore	XAGE1B	0.121556205033601	0.081770649082868	NB
2879	T.cells_CD8	XAGE1C	0.117373837261616	0.0929197361870995	NB
2880	CytolyticScore	XAGE1C	0.0873652760661463	0.211779764003417	NB
2881	T.cells_CD8	XAGE1D	0.123710768237765	0.0764625222172637	NB
2882	CytolyticScore	XAGE1D	0.109844451289043	0.11601297586009	NB
2883	T.cells_CD8	XAGE1E	0.117954102561256	0.0913041745849679	NB
2884	CytolyticScore	XAGE1E	0.0840408193308515	0.229751679502991	NB
2885	T.cells_CD8	XAGE2	-0.0389654505231463	0.578164649298659	NB
2886	CytolyticScore	XAGE2	0.0851956358790334	0.223390565913994	NB
2887	T.cells_CD8	XAGE3	-0.0179897413505841	0.797448211199496	NB
2888	CytolyticScore	XAGE3	0.0490539012821318	0.483806501893445	NB
2889	T.cells_CD8	XAGE5	0.109091382688314	0.118549602855445	NB
2890	CytolyticScore	XAGE5	0.134057648823342	0.0547239576047929	NB
2891	T.cells_CD8	ZNF165	-0.250829311751895	0.000276389778842034	NB
2892	CytolyticScore	ZNF165	-0.254524285946923	0.000222611703321718	NB
2893	T.cells_CD8	ZNF645	-0.0256754596821333	0.714118702923168	NB
2894	CytolyticScore	ZNF645	-0.0731733267253637	0.2959092576116	NB
2895	T.cells_CD8	CD99	0.19274557271415	0.00550896123763067	NB
2896	CytolyticScore	CD99	0.302099714742239	1.01894206263609e-05	NB
2897	T.cells_CD8	PHOX2B	-0.094620129573741	0.176110665953398	NB
2898	CytolyticScore	PHOX2B	-0.217425863247469	0.00169351240132709	NB
2899	T.cells_CD8	CytolyticScore	0.918886704746775	0	RMS
2900	T.cells_CD8	ACRBP	-0.0747916786208391	0.464213676150099	RMS
2901	CytolyticScore	ACRBP	0.0059793523549271	0.953403246174232	RMS
2902	T.cells_CD8	ACTL8	-0.109357196370013	0.283760685654474	RMS
2903	CytolyticScore	ACTL8	-0.112124665186244	0.271678095403144	RMS
2904	T.cells_CD8	ACVR1B	-0.254187148148857	0.0115478744638822	RMS
2905	CytolyticScore	ACVR1B	-0.246736028605396	0.0143167622587297	RMS
2906	T.cells_CD8	ADAM2	0.110036299171506	0.2807631305525	RMS
2907	CytolyticScore	ADAM2	0.101133022914143	0.321752199242222	RMS
2908	T.cells_CD8	ADAM29	0.0306037473808227	0.764829759613113	RMS
2909	CytolyticScore	ADAM29	0.0400750733155631	0.695213197820582	RMS
2910	T.cells_CD8	AKAP3	-0.00107746941325734	0.991598791274443	RMS
2911	CytolyticScore	AKAP3	0.0658749779721585	0.519275648219077	RMS
2912	T.cells_CD8	AKAP4	-0.128156231263912	0.208537533168246	RMS
2913	CytolyticScore	AKAP4	-0.00341260989759094	0.973395681610745	RMS
2914	T.cells_CD8	ANKRD30BP2	-0.0535736612955182	0.600331432289282	RMS
2915	CytolyticScore	ANKRD30BP2	-0.0336384202055377	0.742288855416742	RMS
2916	T.cells_CD8	ANKRD45	-0.128334029334691	0.207901659653677	RMS
2917	CytolyticScore	ANKRD45	-0.0564147630758109	0.581118430457466	RMS
2918	T.cells_CD8	ARMC3	-0.224584780087151	0.0262001353827599	RMS
2919	CytolyticScore	ARMC3	-0.186265370837723	0.0663013941544714	RMS
2920	T.cells_CD8	ARX	-0.0846577382901838	0.407214633168222	RMS
2921	CytolyticScore	ARX	-0.0153744580662688	0.880563097799335	RMS
2922	T.cells_CD8	ATAD2	-0.180217916594942	0.0757748664078806	RMS
2923	CytolyticScore	ATAD2	-0.222033709538243	0.0279972604330081	RMS
2924	T.cells_CD8	ATIC	-0.0577306836511549	0.572316530826968	RMS
2925	CytolyticScore	ATIC	-0.1043802203517	0.306378439557876	RMS
2926	T.cells_CD8	BAGE2	-0.0601117195964498	0.556550700288339	RMS
2927	CytolyticScore	BAGE2	-0.138871069601078	0.172651790963928	RMS
2928	T.cells_CD8	BRDT	-0.0500477518777924	0.624560334534475	RMS
2929	CytolyticScore	BRDT	-0.00867487662723225	0.932438973506873	RMS
2930	T.cells_CD8	CABYR	-0.182997660169972	0.0712934464513588	RMS
2931	CytolyticScore	CABYR	-0.152081030226919	0.13493561522081	RMS
2932	T.cells_CD8	CAGE1	-0.0517475399194876	0.612827881551076	RMS
2933	CytolyticScore	CAGE1	0.00250423644882219	0.980475613858653	RMS
2934	T.cells_CD8	CALR3	-0.0982723409405324	0.335699544080971	RMS
2935	CytolyticScore	CALR3	-0.0291970518528847	0.775346585854929	RMS
2936	T.cells_CD8	CCDC110	-0.117240148167983	0.250268773815382	RMS
2937	CytolyticScore	CCDC110	0.00566028339255106	0.955887166973763	RMS
2938	T.cells_CD8	CCDC33	-0.125591924970459	0.217863139759878	RMS
2939	CytolyticScore	CCDC33	-0.0937897204320306	0.358312703973484	RMS
2940	T.cells_CD8	CCDC36	0.0279313224821325	0.78484436308309	RMS
2941	CytolyticScore	CCDC36	0.106032997576808	0.298740565214902	RMS
2942	T.cells_CD8	CCDC62	0.00172777639640674	0.986528624273761	RMS
2943	CytolyticScore	CCDC62	-0.0394496865081743	0.699740038962132	RMS
2944	T.cells_CD8	CCDC83	0.0037375606793517	0.97086346274684	RMS
2945	CytolyticScore	CCDC83	0.0577359453727276	0.57228146181619	RMS
2946	T.cells_CD8	CEP290	-0.274512429151604	0.0062299500579388	RMS
2947	CytolyticScore	CEP290	-0.303421820461125	0.00238847233132722	RMS
2948	T.cells_CD8	CEP55	0.0555884959419569	0.586676814168497	RMS
2949	CytolyticScore	CEP55	-0.0639158945431696	0.531802713508144	RMS
2950	T.cells_CD8	COX6B2	0.127454199435134	0.211061818392004	RMS
2951	CytolyticScore	COX6B2	0.113773973290949	0.264644667809154	RMS
2952	T.cells_CD8	CPXCR1	-0.0237115266217703	0.816729894941794	RMS
2953	CytolyticScore	CPXCR1	-0.0760485356630049	0.456718335592133	RMS
2954	T.cells_CD8	CR1	0.513213345319384	6.53446918796874e-08	RMS
2955	CytolyticScore	CR1	0.533036608545423	1.60131130577668e-08	RMS
2956	T.cells_CD8	CRISP2	0.0450956845603809	0.659270160876009	RMS
2957	CytolyticScore	CRISP2	0.00452396722646578	0.964736538667153	RMS
2958	T.cells_CD8	CSAG1	0.24785460489107	0.0138674632990825	RMS
2959	CytolyticScore	CSAG1	0.240753711153395	0.0169404270280626	RMS
2960	T.cells_CD8	CSAG2	0.135559542887781	0.183220174508493	RMS
2961	CytolyticScore	CSAG2	0.0795860672501632	0.435985661954605	RMS
2962	T.cells_CD8	CT45A1	-0.0790550748455012	0.439063181752203	RMS
2963	CytolyticScore	CT45A1	-0.0875404997974352	0.391370401677064	RMS
2964	T.cells_CD8	CT45A2	-0.177768422154337	0.0799088765061207	RMS
2965	CytolyticScore	CT45A2	-0.195281242224698	0.0539824365228239	RMS
2966	T.cells_CD8	CT45A3	-0.178101625863076	0.0793361509967889	RMS
2967	CytolyticScore	CT45A3	-0.183859991545735	0.0699475159094387	RMS
2968	T.cells_CD8	CT45A5	0.054661481714936	0.592941637945679	RMS
2969	CytolyticScore	CT45A5	-0.0727505053817024	0.476528632852673	RMS
2970	T.cells_CD8	CT45A6	0.0221539213748893	0.828578318860791	RMS
2971	CytolyticScore	CT45A6	-0.0453566725050315	0.657421863728826	RMS
2972	T.cells_CD8	CT47A1	0.0592222953251343	0.562415509355495	RMS
2973	CytolyticScore	CT47A1	0.0592763625325206	0.562058156570139	RMS
2974	T.cells_CD8	CT47A10	NA	NA	RMS
2975	CytolyticScore	CT47A10	NA	NA	RMS
2976	T.cells_CD8	CT47A11	NA	NA	RMS
2977	CytolyticScore	CT47A11	NA	NA	RMS
2978	T.cells_CD8	CT47A2	NA	NA	RMS
2979	CytolyticScore	CT47A2	NA	NA	RMS
2980	T.cells_CD8	CT47A3	NA	NA	RMS
2981	CytolyticScore	CT47A3	NA	NA	RMS
2982	T.cells_CD8	CT47A4	NA	NA	RMS
2983	CytolyticScore	CT47A4	NA	NA	RMS
2984	T.cells_CD8	CT47A5	NA	NA	RMS
2985	CytolyticScore	CT47A5	NA	NA	RMS
2986	T.cells_CD8	CT47A6	0.0592222953251343	0.562415509355495	RMS
2987	CytolyticScore	CT47A6	0.0592763625325206	0.562058156570139	RMS
2988	T.cells_CD8	CT47A7	NA	NA	RMS
2989	CytolyticScore	CT47A7	NA	NA	RMS
2990	T.cells_CD8	CT47A8	NA	NA	RMS
2991	CytolyticScore	CT47A8	NA	NA	RMS
2992	T.cells_CD8	CT47A9	NA	NA	RMS
2993	CytolyticScore	CT47A9	NA	NA	RMS
2994	T.cells_CD8	CT47B1	-0.0484387112444693	0.635753466149086	RMS
2995	CytolyticScore	CT47B1	0.013170890126333	0.89758094258451	RMS
2996	T.cells_CD8	CT55	0.0939371362781815	0.357554376700636	RMS
2997	CytolyticScore	CT55	0.0931675626388372	0.36152412599459	RMS
2998	T.cells_CD8	CT83	0.080757675443365	0.42923875033541	RMS
2999	CytolyticScore	CT83	0.0700538829929788	0.493064499588215	RMS
3000	T.cells_CD8	CTAG1A	-0.167579503959403	0.0990753391278005	RMS
3001	CytolyticScore	CTAG1A	-0.218165036651044	0.030921584679813	RMS
3002	T.cells_CD8	CTAG1B	-0.161765499452789	0.111530826204362	RMS
3003	CytolyticScore	CTAG1B	-0.199195004834863	0.0492544627389226	RMS
3004	T.cells_CD8	CTAG2	0.132021717936008	0.195023803490421	RMS
3005	CytolyticScore	CTAG2	0.085989712664266	0.399847559262065	RMS
3006	T.cells_CD8	CTAGE1	0.0565730238899116	0.580056567931211	RMS
3007	CytolyticScore	CTAGE1	0.0413891484003755	0.685736240957062	RMS
3008	T.cells_CD8	CTAGE3P	-0.285848172446111	0.00432767714842242	RMS
3009	CytolyticScore	CTAGE3P	-0.275024682809657	0.00613015536756834	RMS
3010	T.cells_CD8	CTAGE5	0.111425638671589	0.274696746735615	RMS
3011	CytolyticScore	CTAGE5	0.177676742388725	0.0800670386137259	RMS
3012	T.cells_CD8	CTCFL	-0.0910603911063128	0.372532162958084	RMS
3013	CytolyticScore	CTCFL	-0.0699872608491895	0.493476825255068	RMS
3014	T.cells_CD8	CTNNA2	-0.119089686596914	0.24282159295157	RMS
3015	CytolyticScore	CTNNA2	-0.0116212484303272	0.909576908217181	RMS
3016	T.cells_CD8	DCAF12	-0.0449923174518167	0.660002766343499	RMS
3017	CytolyticScore	DCAF12	-0.0292458610913884	0.774980982840876	RMS
3018	T.cells_CD8	DDX43	0.369225767300917	0.000183030401046835	RMS
3019	CytolyticScore	DDX43	0.338221901583286	0.000658661310129816	RMS
3020	T.cells_CD8	DDX53	-0.0463823347282602	0.650178243888218	RMS
3021	CytolyticScore	DDX53	-0.0437112371646241	0.669108763545733	RMS
3022	T.cells_CD8	DKKL1	-0.165617887267372	0.103149385341011	RMS
3023	CytolyticScore	DKKL1	-0.1083685823814	0.288162416243567	RMS
3024	T.cells_CD8	DMRT1	-0.245336996949918	0.0148964587032647	RMS
3025	CytolyticScore	DMRT1	-0.205527280355332	0.0423321572358315	RMS
3026	T.cells_CD8	DNAJB8	-0.102864645591894	0.313493236825706	RMS
3027	CytolyticScore	DNAJB8	-0.159141197692345	0.117536809693408	RMS
3028	T.cells_CD8	DPPA2	0.0991909182928901	0.33117983072291	RMS
3029	CytolyticScore	DPPA2	0.123740455777556	0.224777293176254	RMS
3030	T.cells_CD8	DSCR8	-0.0430441408943082	0.673869663135839	RMS
3031	CytolyticScore	DSCR8	-0.0198409730937476	0.84624278403465	RMS
3032	T.cells_CD8	ELOVL4	-0.0926942473334226	0.363979116481803	RMS
3033	CytolyticScore	ELOVL4	-0.0674894669217813	0.509065944089526	RMS
3034	T.cells_CD8	EPPIN	-0.0337841239264199	0.741211881689457	RMS
3035	CytolyticScore	EPPIN	-0.0460422687936641	0.652576359012403	RMS
3036	T.cells_CD8	FAM133A	-0.127748571713778	0.210000713279348	RMS
3037	CytolyticScore	FAM133A	-0.0393360200462631	0.700563944483814	RMS
3038	T.cells_CD8	FAM46D	-0.0237843470091759	0.816176948714948	RMS
3039	CytolyticScore	FAM46D	0.00993511374592267	0.922652484412021	RMS
3040	T.cells_CD8	FATE1	-0.0129234221895528	0.899495148216995	RMS
3041	CytolyticScore	FATE1	0.0361318300236043	0.72392883235787	RMS
3042	T.cells_CD8	FBXO39	0.19532929715305	0.05392220105801	RMS
3043	CytolyticScore	FBXO39	0.275723899407181	0.00599622533298749	RMS
3044	T.cells_CD8	FMR1NB	0.135950866308831	0.181947282216002	RMS
3045	CytolyticScore	FMR1NB	0.154826101762353	0.127951575238489	RMS
3046	T.cells_CD8	FTHL17	0.0110370559784784	0.914104633508867	RMS
3047	CytolyticScore	FTHL17	-0.0262499664873673	0.797509622851293	RMS
3048	T.cells_CD8	GAGE1	-0.10138664975464	0.320533867343618	RMS
3049	CytolyticScore	GAGE1	-0.112459482838893	0.270240180160195	RMS
3050	T.cells_CD8	GAGE12B	NA	NA	RMS
3051	CytolyticScore	GAGE12B	NA	NA	RMS
3052	T.cells_CD8	GAGE12C	0.0305084551674934	0.76554086699815	RMS
3053	CytolyticScore	GAGE12C	0.0233512943309929	0.819466558632172	RMS
3054	T.cells_CD8	GAGE12D	0.0305084551674934	0.76554086699815	RMS
3055	CytolyticScore	GAGE12D	0.0233512943309929	0.819466558632172	RMS
3056	T.cells_CD8	GAGE12E	NA	NA	RMS
3057	CytolyticScore	GAGE12E	NA	NA	RMS
3058	T.cells_CD8	GAGE12F	NA	NA	RMS
3059	CytolyticScore	GAGE12F	NA	NA	RMS
3060	T.cells_CD8	GAGE12G	NA	NA	RMS
3061	CytolyticScore	GAGE12G	NA	NA	RMS
3062	T.cells_CD8	GAGE12H	-0.0699899853842496	0.493459959494679	RMS
3063	CytolyticScore	GAGE12H	-0.131126498935576	0.198095765425569	RMS
3064	T.cells_CD8	GAGE12I	-0.120701591266618	0.236457496521785	RMS
3065	CytolyticScore	GAGE12I	-0.135475561524011	0.183494192538753	RMS
3066	T.cells_CD8	GAGE12J	-0.127904469980857	0.209440298647124	RMS
3067	CytolyticScore	GAGE12J	-0.0870510224493983	0.394034388277852	RMS
3068	T.cells_CD8	GAGE13	0.0345688923099513	0.735419867294027	RMS
3069	CytolyticScore	GAGE13	-0.00162840983172253	0.9873033134752	RMS
3070	T.cells_CD8	GAGE2A	-0.145363815798057	0.153245031332562	RMS
3071	CytolyticScore	GAGE2A	-0.116756471654965	0.25224192436525	RMS
3072	T.cells_CD8	GPAT2	0.27960012496095	0.0052997729541655	RMS
3073	CytolyticScore	GPAT2	0.367484486726987	0.000197367729905196	RMS
3074	T.cells_CD8	GPATCH2	-0.345778423834389	0.000487864960797113	RMS
3075	CytolyticScore	GPATCH2	-0.332986750514889	0.000807375169040947	RMS
3076	T.cells_CD8	HEMGN	0.329974910609877	0.00090624161503583	RMS
3077	CytolyticScore	HEMGN	0.35055105265585	0.000402039553013989	RMS
3078	T.cells_CD8	HORMAD1	0.364167699424976	0.00022758986665572	RMS
3079	CytolyticScore	HORMAD1	0.434617865097106	7.76248907707888e-06	RMS
3080	T.cells_CD8	HORMAD2	-0.0168285097400131	0.869362829201357	RMS
3081	CytolyticScore	HORMAD2	0.0200788857569921	0.844422125437287	RMS
3082	T.cells_CD8	HSPB9	-0.160874471625576	0.113542711108349	RMS
3083	CytolyticScore	HSPB9	-0.134755585569899	0.185855632106418	RMS
3084	T.cells_CD8	IGF2BP3	-0.234626934185108	0.0200480115747901	RMS
3085	CytolyticScore	IGF2BP3	-0.258209748492439	0.0102571511923135	RMS
3086	T.cells_CD8	IGSF11	-0.139605607941396	0.170369648336383	RMS
3087	CytolyticScore	IGSF11	-0.096703421116932	0.343509083677608	RMS
3088	T.cells_CD8	IL13RA2	0.0679537487349074	0.506149203900943	RMS
3089	CytolyticScore	IL13RA2	0.117340164550841	0.249862086003852	RMS
3090	T.cells_CD8	KDM5B	-0.303942007918444	0.00234550516734933	RMS
3091	CytolyticScore	KDM5B	-0.272714623522054	0.00659167635738367	RMS
3092	T.cells_CD8	KIAA0100	-0.143673214365409	0.158133381283689	RMS
3093	CytolyticScore	KIAA0100	-0.159145217053924	0.117527423684168	RMS
3094	T.cells_CD8	KIF20B	-0.0503477867248118	0.622482469626241	RMS
3095	CytolyticScore	KIF20B	-0.149930505420504	0.140606667856192	RMS
3096	T.cells_CD8	KIF2C	-0.031386875274946	0.758993196401922	RMS
3097	CytolyticScore	KIF2C	-0.12036557536674	0.237774476210453	RMS
3098	T.cells_CD8	LDHC	-0.120428301525946	0.237528241218123	RMS
3099	CytolyticScore	LDHC	-0.132161851496103	0.194546062516176	RMS
3100	T.cells_CD8	LEMD1	0.124480898236363	0.221993885642581	RMS
3101	CytolyticScore	LEMD1	0.156540107299416	0.123733221465315	RMS
3102	T.cells_CD8	LIPI	-0.330504933406667	0.000888079818657239	RMS
3103	CytolyticScore	LIPI	-0.32910164464175	0.000936905225905837	RMS
3104	T.cells_CD8	LUZP4	0.0646021617601672	0.527397388579359	RMS
3105	CytolyticScore	LUZP4	0.00269610221575977	0.978980052787353	RMS
3106	T.cells_CD8	LY6K	-0.058355488399671	0.5681592917753	RMS
3107	CytolyticScore	LY6K	-0.0028971461783745	0.977413027349848	RMS
3108	T.cells_CD8	LYPD6B	-0.11896619308391	0.243314009841051	RMS
3109	CytolyticScore	LYPD6B	-0.0473751544008812	0.643197414986125	RMS
3110	T.cells_CD8	MAEL	-0.151101172497443	0.137497590366289	RMS
3111	CytolyticScore	MAEL	-0.00578374249696215	0.9549259985482	RMS
3112	T.cells_CD8	MAGEA1	0.183809674884249	0.0700254823205237	RMS
3113	CytolyticScore	MAGEA1	0.0960573601627639	0.346757881715897	RMS
3114	T.cells_CD8	MAGEA10	-0.121850103331583	0.231994386500994	RMS
3115	CytolyticScore	MAGEA10	-0.141018832299111	0.166041603267942	RMS
3116	T.cells_CD8	MAGEA11	0.0608979024871725	0.551391217369704	RMS
3117	CytolyticScore	MAGEA11	0.0300444326890662	0.769006352176659	RMS
3118	T.cells_CD8	MAGEA12	0.129927202802082	0.202265556419824	RMS
3119	CytolyticScore	MAGEA12	0.105029615311402	0.303362375875271	RMS
3120	T.cells_CD8	MAGEA2	0.0687928453146819	0.500899814702543	RMS
3121	CytolyticScore	MAGEA2	0.0260270377980031	0.799192917087372	RMS
3122	T.cells_CD8	MAGEA2B	0.0231986845107138	0.820626581533552	RMS
3123	CytolyticScore	MAGEA2B	0.0144900434882123	0.887387231602394	RMS
3124	T.cells_CD8	MAGEA3	-0.00452819876123028	0.964703575837442	RMS
3125	CytolyticScore	MAGEA3	-0.0497012257187825	0.626963831646682	RMS
3126	T.cells_CD8	MAGEA4	-0.0990011362978511	0.332110433430214	RMS
3127	CytolyticScore	MAGEA4	-0.0767038981468139	0.452836756945481	RMS
3128	T.cells_CD8	MAGEA5	-0.154284828160462	0.129306323388792	RMS
3129	CytolyticScore	MAGEA5	-0.159238021371146	0.11731086811627	RMS
3130	T.cells_CD8	MAGEA6	0.0446193585055346	0.662648744853407	RMS
3131	CytolyticScore	MAGEA6	0.000289290949462618	0.997744312147909	RMS
3132	T.cells_CD8	MAGEA8	-0.315966784096626	0.00152760184626777	RMS
3133	CytolyticScore	MAGEA8	-0.280369824937411	0.00517036650644065	RMS
3134	T.cells_CD8	MAGEA9	-0.054961825184856	0.590908593579772	RMS
3135	CytolyticScore	MAGEA9	-0.101300874685713	0.320945567288335	RMS
3136	T.cells_CD8	MAGEA9B	0.248381144519458	0.0136602439099986	RMS
3137	CytolyticScore	MAGEA9B	0.170201065274303	0.0938292665830893	RMS
3138	T.cells_CD8	MAGEB1	0.0228736455643311	0.823098563119609	RMS
3139	CytolyticScore	MAGEB1	0.0897054159369617	0.379717460327647	RMS
3140	T.cells_CD8	MAGEB2	0.156862232528631	0.122952501443325	RMS
3141	CytolyticScore	MAGEB2	0.151959343253698	0.135251793609136	RMS
3142	T.cells_CD8	MAGEB3	0.144352904842118	0.156154278466786	RMS
3143	CytolyticScore	MAGEB3	0.127787855467112	0.209859397589843	RMS
3144	T.cells_CD8	MAGEB4	-0.0566771011188925	0.579358742487728	RMS
3145	CytolyticScore	MAGEB4	-0.0374173876740355	0.714522707597044	RMS
3146	T.cells_CD8	MAGEB5	0.129529222992709	0.203663093185565	RMS
3147	CytolyticScore	MAGEB5	0.119277763354012	0.242072983072265	RMS
3148	T.cells_CD8	MAGEB6	0.177091894097291	0.0810818960069679	RMS
3149	CytolyticScore	MAGEB6	0.177751549003782	0.0799379665816051	RMS
3150	T.cells_CD8	MAGEC1	0.134611940614682	0.186329405545977	RMS
3151	CytolyticScore	MAGEC1	0.174334708658421	0.0860055039231558	RMS
3152	T.cells_CD8	MAGEC2	0.230717660312948	0.0222769505401206	RMS
3153	CytolyticScore	MAGEC2	0.178178992287072	0.0792036412060433	RMS
3154	T.cells_CD8	MAGEC3	-0.112361433618649	0.270660731607526	RMS
3155	CytolyticScore	MAGEC3	-0.0452063751076647	0.658486007758649	RMS
3156	T.cells_CD8	MORC1	0.211413183881723	0.0366435682362956	RMS
3157	CytolyticScore	MORC1	0.289953081275283	0.00377895078745505	RMS
3158	T.cells_CD8	NLRP4	0.279728696659435	0.00527795843615486	RMS
3159	CytolyticScore	NLRP4	0.307614169250568	0.00206147606080109	RMS
3160	T.cells_CD8	NOL4	0.102794208650597	0.31382648166195	RMS
3161	CytolyticScore	NOL4	0.0757568125954192	0.458452053150663	RMS
3162	T.cells_CD8	NR6A1	-0.119662860458148	0.240545154920726	RMS
3163	CytolyticScore	NR6A1	-0.166069013537484	0.102201032227169	RMS
3164	T.cells_CD8	NUF2	-0.0367040911959911	0.719736564940026	RMS
3165	CytolyticScore	NUF2	-0.116766477471138	0.25220099798494	RMS
3166	T.cells_CD8	NXF2	0.0112564147766292	0.912404185423542	RMS
3167	CytolyticScore	NXF2	-0.0171643910026518	0.866779183828168	RMS
3168	T.cells_CD8	NXF2B	0.0352952534366147	0.730072084403157	RMS
3169	CytolyticScore	NXF2B	0.0599255303098147	0.557775988812556	RMS
3170	T.cells_CD8	ODF1	-0.353070506314932	0.00036255463461643	RMS
3171	CytolyticScore	ODF1	-0.328863774338442	0.000945420115219697	RMS
3172	T.cells_CD8	ODF2	0.0445077749937838	0.663441188373824	RMS
3173	CytolyticScore	ODF2	-0.0563731042725998	0.581398092023209	RMS
3174	T.cells_CD8	ODF3	-0.164112355251456	0.106364210342059	RMS
3175	CytolyticScore	ODF3	-0.154023375374414	0.129964625659098	RMS
3176	T.cells_CD8	ODF4	0.0340048549108212	0.739581292333534	RMS
3177	CytolyticScore	ODF4	0.10348181947288	0.31058312750005	RMS
3178	T.cells_CD8	OIP5	-0.0499269998533622	0.625397423195184	RMS
3179	CytolyticScore	OIP5	-0.109721434781875	0.2821502980937	RMS
3180	T.cells_CD8	OTOA	0.336049321321781	0.000717036066849808	RMS
3181	CytolyticScore	OTOA	0.369513765327699	0.00018075411925933	RMS
3182	T.cells_CD8	P4HB	0.136507086433449	0.180149144629424	RMS
3183	CytolyticScore	P4HB	0.116830291263613	0.251940090236368	RMS
3184	T.cells_CD8	PAGE1	0.121700572715972	0.232572104817619	RMS
3185	CytolyticScore	PAGE1	0.110010242508471	0.280877752568805	RMS
3186	T.cells_CD8	PAGE2	0.11028914747615	0.279652486584879	RMS
3187	CytolyticScore	PAGE2	0.12628464261561	0.215315338451024	RMS
3188	T.cells_CD8	PAGE2B	0.0411641408258233	0.687355570440733	RMS
3189	CytolyticScore	PAGE2B	0.0572074996748613	0.575808522088689	RMS
3190	T.cells_CD8	PAGE3	-0.106711679898844	0.295640768660197	RMS
3191	CytolyticScore	PAGE3	-0.195185883792215	0.0541021292452426	RMS
3192	T.cells_CD8	PAGE4	-0.143817303142089	0.157712273929923	RMS
3193	CytolyticScore	PAGE4	-0.0712513022168322	0.485684728834009	RMS
3194	T.cells_CD8	PAGE5	0.277498981153816	0.00566780592012006	RMS
3195	CytolyticScore	PAGE5	0.246431469702837	0.0144412623719035	RMS
3196	T.cells_CD8	PASD1	0.0229795147560576	0.822293217232288	RMS
3197	CytolyticScore	PASD1	0.0108529775888535	0.915531890314222	RMS
3198	T.cells_CD8	PBK	0.0787955294582688	0.440571909269187	RMS
3199	CytolyticScore	PBK	-0.00375863237678982	0.970699268667811	RMS
